Filename,True_Label,True_Name,Model,Pred_Prob_Pneumonia,Pred_Label,Pred_Name,Correct,Concentration,Faithfulness_Drop,GC_GCpp_Agreement,Top_Row,Top_Col,Focus_Quadrant
person175_bacteria_834.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9292,0.0905,0.0523,40,151,Top-Right
person175_bacteria_835.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5879,0.0049,0.8872,176,79,Bottom-Left
person175_bacteria_835.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5372,0.0145,0.9238,144,80,Bottom-Left
person175_bacteria_835.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8991,0.0002,0.0131,0,151,Top-Right
person17_virus_48.jpeg,1,PNEUMONIA,ResNet-18,0.9871,1,PNEUMONIA,1,0.7848,0.1557,0.5908,176,47,Bottom-Left
person17_virus_48.jpeg,1,PNEUMONIA,DenseNet-121,0.9863,1,PNEUMONIA,1,0.5169,0.0498,0.7824,144,80,Bottom-Left
person17_virus_48.jpeg,1,PNEUMONIA,ViT-Tiny,0.9989,1,PNEUMONIA,1,0.9376,0.0133,0.0136,88,167,Top-Right
person18_virus_49.jpeg,1,PNEUMONIA,ResNet-18,0.995,1,PNEUMONIA,1,0.5901,0.0105,0.5023,80,208,Top-Right
person18_virus_49.jpeg,1,PNEUMONIA,DenseNet-121,0.9992,1,PNEUMONIA,1,0.7604,0.0103,0.9133,176,143,Bottom-Right
person18_virus_49.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.8479,0.0257,0.0252,56,72,Top-Left
person19_virus_50.jpeg,1,PNEUMONIA,ResNet-18,0.9996,1,PNEUMONIA,1,0.6699,0.0019,0.7365,175,79,Bottom-Left
person19_virus_50.jpeg,1,PNEUMONIA,DenseNet-121,0.9935,1,PNEUMONIA,1,0.5932,0.0563,0.8533,144,175,Bottom-Right
person19_virus_50.jpeg,1,PNEUMONIA,ViT-Tiny,0.9991,1,PNEUMONIA,1,0.8301,0.005,0.1786,24,216,Top-Right
person1_virus_11.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5896,0.0051,0.8115,48,48,Top-Left
person1_virus_11.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6882,0.0199,0.8812,144,111,Bottom-Left
person1_virus_11.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9557,0.0034,0.0427,0,184,Top-Right
person1_virus_12.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.6465,0.0052,0.9193,79,111,Top-Left
person1_virus_12.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5689,0.0101,0.8928,144,112,Bottom-Right
person1_virus_12.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8599,0.0018,0.2656,39,168,Top-Right
person1_virus_13.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5323,0.0043,0.9117,80,112,Top-Right
person1_virus_13.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.7514,0.0054,0.9371,144,144,Bottom-Right
person1_virus_13.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8241,0.0009,0.0545,136,135,Bottom-Right
person1_virus_6.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.3687,0.3951,0.7816,80,144,Top-Right
person1_virus_6.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7133,0.0203,0.9463,112,112,Bottom-Right
person1_virus_6.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.9337,0.0023,0.0631,167,0,Bottom-Left
person1_virus_7.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.4159,0.144,0.8314,48,112,Top-Right
person1_virus_7.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4837,0.0885,0.8321,47,175,Top-Right
person1_virus_7.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8605,0.0017,0.3281,152,216,Bottom-Right
person1_virus_8.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.7621,0.0105,0.8743,48,112,Top-Right
person1_virus_8.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5595,0.0092,0.944,144,143,Bottom-Right
person1_virus_8.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9405,0.0061,0.038,183,0,Bottom-Left
person1_virus_9.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6421,0.001,0.9067,48,112,Top-Right
person1_virus_9.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.4821,0.0072,0.9274,79,80,Top-Left
person1_virus_9.jpeg,1,PNEUMONIA,ViT-Tiny,1.0,1,PNEUMONIA,1,0.8943,0.0025,0.1922,24,55,Top-Left
person20_virus_51.jpeg,1,PNEUMONIA,ResNet-18,0.9748,1,PNEUMONIA,1,0.7936,0.5654,0.5913,48,48,Top-Left
person20_virus_51.jpeg,1,PNEUMONIA,DenseNet-121,0.9727,1,PNEUMONIA,1,0.7134,0.1295,0.8049,144,79,Bottom-Left
person20_virus_51.jpeg,1,PNEUMONIA,ViT-Tiny,0.9073,1,PNEUMONIA,1,0.9228,-0.0446,0.0417,103,72,Top-Left
person21_virus_52.jpeg,1,PNEUMONIA,ResNet-18,0.9958,1,PNEUMONIA,1,0.7098,0.0204,0.8453,112,111,Bottom-Left
person21_virus_52.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7195,0.0581,0.9583,143,143,Bottom-Right
person21_virus_52.jpeg,1,PNEUMONIA,ViT-Tiny,0.989,1,PNEUMONIA,1,0.871,0.0107,0.1552,103,72,Top-Left
person21_virus_53.jpeg,1,PNEUMONIA,ResNet-18,0.4863,0,NORMAL,0,0.8976,0.4818,0.2767,47,175,Top-Right
person21_virus_53.jpeg,1,PNEUMONIA,DenseNet-121,0.8505,1,PNEUMONIA,1,0.6921,0.297,0.7142,80,112,Top-Right
person21_virus_53.jpeg,1,PNEUMONIA,ViT-Tiny,0.0499,0,NORMAL,0,0.9466,0.9386,0.0037,88,56,Top-Left
person22_virus_54.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5772,0.0162,0.9013,111,111,Top-Left
person22_virus_54.jpeg,1,PNEUMONIA,DenseNet-121,0.9991,1,PNEUMONIA,1,0.7042,0.0426,0.9114,144,80,Bottom-Left
person22_virus_54.jpeg,1,PNEUMONIA,ViT-Tiny,0.9996,1,PNEUMONIA,1,0.8093,0.0053,0.0216,216,120,Bottom-Right
person22_virus_55.jpeg,1,PNEUMONIA,ResNet-18,0.9988,1,PNEUMONIA,1,0.6644,0.0461,0.8388,111,112,Top-Right
person22_virus_55.jpeg,1,PNEUMONIA,DenseNet-121,0.9987,1,PNEUMONIA,1,0.7335,0.1746,0.8571,144,79,Bottom-Left
person22_virus_55.jpeg,1,PNEUMONIA,ViT-Tiny,0.9958,1,PNEUMONIA,1,0.9003,0.2219,0.0676,71,216,Top-Right
person23_virus_56.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5914,0.0121,0.9315,79,111,Top-Left
person23_virus_56.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.5647,0.0379,0.9613,111,143,Top-Right
person23_virus_56.jpeg,1,PNEUMONIA,ViT-Tiny,0.9954,1,PNEUMONIA,1,0.8023,0.0179,0.0357,184,0,Bottom-Left
person24_virus_58.jpeg,1,PNEUMONIA,ResNet-18,0.9995,1,PNEUMONIA,1,0.6905,0.0159,0.8737,111,111,Top-Left
person24_virus_58.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.5852,0.0298,0.9587,143,112,Bottom-Right
person24_virus_58.jpeg,1,PNEUMONIA,ViT-Tiny,0.998,1,PNEUMONIA,1,0.9326,0.0088,0.0263,168,23,Bottom-Left
person25_virus_59.jpeg,1,PNEUMONIA,ResNet-18,0.9994,1,PNEUMONIA,1,0.762,0.0053,0.822,176,175,Bottom-Right
person25_virus_59.jpeg,1,PNEUMONIA,DenseNet-121,0.9815,1,PNEUMONIA,1,0.7659,0.0161,0.7072,144,144,Bottom-Right
person25_virus_59.jpeg,1,PNEUMONIA,ViT-Tiny,0.9996,1,PNEUMONIA,1,0.9211,0.0547,0.0317,168,0,Bottom-Left
person26_virus_60.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.4391,0.0133,0.9432,175,80,Bottom-Left
person26_virus_60.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6571,0.0158,0.937,144,143,Bottom-Right
person26_virus_60.jpeg,1,PNEUMONIA,ViT-Tiny,0.9995,1,PNEUMONIA,1,0.8992,0.0171,0.0,39,0,Top-Left
person28_virus_62.jpeg,1,PNEUMONIA,ResNet-18,0.8875,1,PNEUMONIA,1,0.8136,0.3708,0.5496,80,48,Top-Left
person28_virus_62.jpeg,1,PNEUMONIA,DenseNet-121,0.9657,1,PNEUMONIA,1,0.7081,0.2531,0.793,48,176,Top-Right
person28_virus_62.jpeg,1,PNEUMONIA,ViT-Tiny,0.9798,1,PNEUMONIA,1,0.8976,0.4593,0.2838,87,152,Top-Right
person28_virus_63.jpeg,1,PNEUMONIA,ResNet-18,0.9979,1,PNEUMONIA,1,0.528,0.0129,0.8357,80,144,Top-Right
person28_virus_63.jpeg,1,PNEUMONIA,DenseNet-121,0.9968,1,PNEUMONIA,1,0.6298,0.1348,0.8763,47,176,Top-Right
person28_virus_63.jpeg,1,PNEUMONIA,ViT-Tiny,0.9885,1,PNEUMONIA,1,0.8902,0.0461,0.2612,135,72,Bottom-Left
person29_virus_64.jpeg,1,PNEUMONIA,ResNet-18,0.9989,1,PNEUMONIA,1,0.6742,0.0002,0.797,47,111,Top-Left
person29_virus_64.jpeg,1,PNEUMONIA,DenseNet-121,0.9974,1,PNEUMONIA,1,0.6995,0.1007,0.733,47,143,Top-Right
person29_virus_64.jpeg,1,PNEUMONIA,ViT-Tiny,0.9986,1,PNEUMONIA,1,0.8878,0.0203,0.358,103,168,Top-Right
person30_virus_69.jpeg,1,PNEUMONIA,ResNet-18,0.9993,1,PNEUMONIA,1,0.5871,0.0137,0.8093,80,175,Top-Right
person30_virus_69.jpeg,1,PNEUMONIA,DenseNet-121,0.9996,1,PNEUMONIA,1,0.7617,0.112,0.8231,111,175,Top-Right
person30_virus_69.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.9673,0.0646,0.0,135,216,Bottom-Right
person31_virus_70.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.5059,0.0385,0.9081,48,112,Top-Right
person31_virus_70.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5067,0.0893,0.9648,144,143,Bottom-Right
person31_virus_70.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.9347,0.0132,0.1355,183,119,Bottom-Right
person32_virus_71.jpeg,1,PNEUMONIA,ResNet-18,0.9889,1,PNEUMONIA,1,0.4144,0.0355,0.6525,175,112,Bottom-Right
person32_virus_71.jpeg,1,PNEUMONIA,DenseNet-121,0.9879,1,PNEUMONIA,1,0.7882,0.1151,0.9003,144,143,Bottom-Right
person32_virus_71.jpeg,1,PNEUMONIA,ViT-Tiny,0.9627,1,PNEUMONIA,1,0.9275,0.0091,0.1548,120,135,Bottom-Right
person33_virus_72.jpeg,1,PNEUMONIA,ResNet-18,0.9981,1,PNEUMONIA,1,0.6157,0.0013,0.8675,47,144,Top-Right
person33_virus_72.jpeg,1,PNEUMONIA,DenseNet-121,0.9984,1,PNEUMONIA,1,0.5128,0.1144,0.9285,143,144,Bottom-Right
person33_virus_72.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.864,0.0012,0.0698,39,216,Top-Right
person34_virus_76.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6089,0.0109,0.9284,79,48,Top-Left
person34_virus_76.jpeg,1,PNEUMONIA,DenseNet-121,0.9981,1,PNEUMONIA,1,0.576,0.0395,0.8689,144,112,Bottom-Right
person34_virus_76.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.929,0.0253,0.0,40,168,Top-Right
person35_virus_80.jpeg,1,PNEUMONIA,ResNet-18,0.9774,1,PNEUMONIA,1,0.4038,0.0941,0.5836,47,208,Top-Right
person35_virus_80.jpeg,1,PNEUMONIA,DenseNet-121,0.9862,1,PNEUMONIA,1,0.7824,0.3562,0.891,112,112,Bottom-Right
person35_virus_80.jpeg,1,PNEUMONIA,ViT-Tiny,0.909,1,PNEUMONIA,1,0.9203,0.0498,0.0,56,103,Top-Left
person36_virus_81.jpeg,1,PNEUMONIA,ResNet-18,0.9988,1,PNEUMONIA,1,0.5978,0.067,0.8273,48,175,Top-Right
person36_virus_81.jpeg,1,PNEUMONIA,DenseNet-121,0.99,1,PNEUMONIA,1,0.7505,0.0291,0.9485,144,80,Bottom-Left
person36_virus_81.jpeg,1,PNEUMONIA,ViT-Tiny,0.9946,1,PNEUMONIA,1,0.9187,0.6736,0.0481,55,200,Top-Right
person37_virus_82.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.7091,0.0321,0.8311,176,175,Bottom-Right
person37_virus_82.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7307,0.0066,0.976,175,144,Bottom-Right
person37_virus_82.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.8593,0.0027,0.3789,71,0,Top-Left
person38_virus_83.jpeg,1,PNEUMONIA,ResNet-18,0.9972,1,PNEUMONIA,1,0.6278,0.0976,0.8611,80,79,Top-Left
person38_virus_83.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.6436,0.5479,0.8553,144,80,Bottom-Left
person38_virus_83.jpeg,1,PNEUMONIA,ViT-Tiny,0.9967,1,PNEUMONIA,1,0.9047,0.0275,0.0576,119,168,Bottom-Right
person38_virus_84.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5321,0.008,0.85,175,80,Bottom-Left
person38_virus_84.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6673,0.0405,0.8766,144,80,Bottom-Left
person38_virus_84.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.8408,0.0359,0.0236,24,23,Top-Left
person39_virus_85.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.685,0.0148,0.9592,176,111,Bottom-Left
person39_virus_85.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6462,0.0146,0.9494,144,143,Bottom-Right
person39_virus_85.jpeg,1,PNEUMONIA,ViT-Tiny,0.9994,1,PNEUMONIA,1,0.9066,0.0077,0.0,71,216,Top-Right
person3_virus_15.jpeg,1,PNEUMONIA,ResNet-18,0.9995,1,PNEUMONIA,1,0.6842,0.0023,0.7876,80,176,Top-Right
person3_virus_15.jpeg,1,PNEUMONIA,DenseNet-121,0.9997,1,PNEUMONIA,1,0.7382,0.0099,0.9263,144,112,Bottom-Right
person3_virus_15.jpeg,1,PNEUMONIA,ViT-Tiny,0.9968,1,PNEUMONIA,1,0.9594,0.0044,0.1548,24,0,Top-Left
person3_virus_16.jpeg,1,PNEUMONIA,ResNet-18,0.9996,1,PNEUMONIA,1,0.6308,0.0243,0.9493,48,111,Top-Left
person3_virus_16.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.5614,0.0244,0.9492,144,80,Bottom-Left
person3_virus_16.jpeg,1,PNEUMONIA,ViT-Tiny,0.999,1,PNEUMONIA,1,0.9763,0.0092,0.0,87,87,Top-Left
person3_virus_17.jpeg,1,PNEUMONIA,ResNet-18,0.985,1,PNEUMONIA,1,0.7231,0.018,0.7635,48,112,Top-Right
person3_virus_17.jpeg,1,PNEUMONIA,DenseNet-121,0.9736,1,PNEUMONIA,1,0.7909,0.0557,0.6709,79,112,Top-Right
person3_virus_17.jpeg,1,PNEUMONIA,ViT-Tiny,0.9655,1,PNEUMONIA,1,0.968,0.0744,0.2494,0,71,Top-Left
person40_virus_87.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.3409,0.0076,0.8055,175,175,Bottom-Right
person40_virus_87.jpeg,1,PNEUMONIA,DenseNet-121,0.9993,1,PNEUMONIA,1,0.5,0.1106,0.7951,111,111,Top-Left
person40_virus_87.jpeg,1,PNEUMONIA,ViT-Tiny,0.9996,1,PNEUMONIA,1,0.8709,0.0187,0.0061,152,0,Bottom-Left
person41_virus_88.jpeg,1,PNEUMONIA,ResNet-18,0.943,1,PNEUMONIA,1,0.7092,0.0055,0.6524,80,80,Top-Left
person41_virus_88.jpeg,1,PNEUMONIA,DenseNet-121,0.9918,1,PNEUMONIA,1,0.7134,0.164,0.9221,143,143,Bottom-Right
person41_virus_88.jpeg,1,PNEUMONIA,ViT-Tiny,0.9712,1,PNEUMONIA,1,0.8682,-0.0139,0.0401,56,72,Top-Left
person42_virus_89.jpeg,1,PNEUMONIA,ResNet-18,0.9998,1,PNEUMONIA,1,0.5216,0.002,0.7985,48,111,Top-Left
person42_virus_89.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.6735,0.0057,0.9264,144,143,Bottom-Right
person42_virus_89.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.9212,0.0826,0.0558,183,0,Bottom-Left
person43_virus_92.jpeg,1,PNEUMONIA,ResNet-18,0.9997,1,PNEUMONIA,1,0.7479,0.0009,0.6691,175,80,Bottom-Left
person43_virus_92.jpeg,1,PNEUMONIA,DenseNet-121,0.9987,1,PNEUMONIA,1,0.7716,0.0574,0.938,144,80,Bottom-Left
person43_virus_92.jpeg,1,PNEUMONIA,ViT-Tiny,0.9995,1,PNEUMONIA,1,0.9322,0.0115,0.0,40,0,Top-Left
person44_virus_93.jpeg,1,PNEUMONIA,ResNet-18,0.9697,1,PNEUMONIA,1,0.6531,0.6109,0.6996,175,176,Bottom-Right
person44_virus_93.jpeg,1,PNEUMONIA,DenseNet-121,0.948,1,PNEUMONIA,1,0.7773,0.085,0.854,143,144,Bottom-Right
person44_virus_93.jpeg,1,PNEUMONIA,ViT-Tiny,0.9293,1,PNEUMONIA,1,0.9133,0.2874,0.0206,103,151,Top-Right
person44_virus_94.jpeg,1,PNEUMONIA,ResNet-18,0.2309,0,NORMAL,0,0.7664,0.7669,0.7016,175,80,Bottom-Left
person44_virus_94.jpeg,1,PNEUMONIA,DenseNet-121,0.4314,0,NORMAL,0,0.7772,0.5313,0.8467,0,80,Top-Left
person44_virus_94.jpeg,1,PNEUMONIA,ViT-Tiny,0.405,0,NORMAL,0,0.8969,0.5795,0.0171,72,167,Top-Right
person45_virus_95.jpeg,1,PNEUMONIA,ResNet-18,0.9685,1,PNEUMONIA,1,0.5937,0.0121,0.7745,80,79,Top-Left
person45_virus_95.jpeg,1,PNEUMONIA,DenseNet-121,0.9841,1,PNEUMONIA,1,0.6552,0.0838,0.8637,143,144,Bottom-Right
person45_virus_95.jpeg,1,PNEUMONIA,ViT-Tiny,0.9875,1,PNEUMONIA,1,0.913,0.3486,0.0096,103,183,Top-Right
person46_virus_96.jpeg,1,PNEUMONIA,ResNet-18,0.9881,1,PNEUMONIA,1,0.7603,0.0406,0.8649,48,176,Top-Right
person46_virus_96.jpeg,1,PNEUMONIA,DenseNet-121,0.9964,1,PNEUMONIA,1,0.6412,0.0884,0.9233,144,79,Bottom-Left
person46_virus_96.jpeg,1,PNEUMONIA,ViT-Tiny,0.9783,1,PNEUMONIA,1,0.9581,0.01,0.0015,88,88,Top-Left
person47_virus_99.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.3572,0.0137,0.861,175,80,Bottom-Left
person47_virus_99.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.7117,0.0183,0.9477,144,143,Bottom-Right
person47_virus_99.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.8736,0.0347,0.2404,39,0,Top-Left
person48_virus_100.jpeg,1,PNEUMONIA,ResNet-18,0.8998,1,PNEUMONIA,1,0.7361,0.5047,0.637,112,79,Bottom-Left
person48_virus_100.jpeg,1,PNEUMONIA,DenseNet-121,0.6749,1,PNEUMONIA,1,0.8213,0.1375,0.828,144,79,Bottom-Left
person48_virus_100.jpeg,1,PNEUMONIA,ViT-Tiny,0.28,0,NORMAL,0,0.9026,0.7095,0.0438,88,168,Top-Right
person49_virus_101.jpeg,1,PNEUMONIA,ResNet-18,0.9935,1,PNEUMONIA,1,0.682,0.0636,0.7402,175,111,Bottom-Left
person49_virus_101.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.7508,0.0577,0.9497,144,143,Bottom-Right
person49_virus_101.jpeg,1,PNEUMONIA,ViT-Tiny,0.9049,1,PNEUMONIA,1,0.9297,0.0939,0.0572,152,72,Bottom-Left
person50_virus_102.jpeg,1,PNEUMONIA,ResNet-18,0.9991,1,PNEUMONIA,1,0.719,0.0083,0.8542,80,112,Top-Right
person50_virus_102.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.7113,0.0429,0.9522,143,79,Bottom-Left
person50_virus_102.jpeg,1,PNEUMONIA,ViT-Tiny,0.9882,1,PNEUMONIA,1,0.8731,0.1091,0.1363,55,0,Top-Left
person51_virus_105.jpeg,1,PNEUMONIA,ResNet-18,0.9997,1,PNEUMONIA,1,0.5557,0.0172,0.7842,80,112,Top-Right
person51_virus_105.jpeg,1,PNEUMONIA,DenseNet-121,0.9999,1,PNEUMONIA,1,0.7233,0.0143,0.9344,144,143,Bottom-Right
person51_virus_105.jpeg,1,PNEUMONIA,ViT-Tiny,0.9987,1,PNEUMONIA,1,0.8635,0.0075,0.0189,23,23,Top-Left
person52_virus_106.jpeg,1,PNEUMONIA,ResNet-18,0.9972,1,PNEUMONIA,1,0.8769,0.8559,0.544,176,176,Bottom-Right
person52_virus_106.jpeg,1,PNEUMONIA,DenseNet-121,0.9982,1,PNEUMONIA,1,0.7596,0.0337,0.8643,144,144,Bottom-Right
person52_virus_106.jpeg,1,PNEUMONIA,ViT-Tiny,0.9988,1,PNEUMONIA,1,0.8374,0.0303,0.0134,71,0,Top-Left
person53_virus_107.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6975,0.0218,0.8975,80,111,Top-Left
person53_virus_107.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.6208,0.0611,0.9079,144,80,Bottom-Left
person53_virus_107.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.7911,0.0003,0.0,24,0,Top-Left
person53_virus_108.jpeg,1,PNEUMONIA,ResNet-18,1.0,1,PNEUMONIA,1,0.6215,0.0007,0.8791,111,80,Top-Left
person53_virus_108.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.6791,0.0179,0.9634,144,112,Bottom-Right
person53_virus_108.jpeg,1,PNEUMONIA,ViT-Tiny,0.9996,1,PNEUMONIA,1,0.9391,0.0148,0.0214,24,216,Top-Right
person54_virus_109.jpeg,1,PNEUMONIA,ResNet-18,0.9815,1,PNEUMONIA,1,0.7258,0.0988,0.6183,176,175,Bottom-Right
person54_virus_109.jpeg,1,PNEUMONIA,DenseNet-121,0.9494,1,PNEUMONIA,1,0.8098,-0.0214,0.9178,175,144,Bottom-Right
person54_virus_109.jpeg,1,PNEUMONIA,ViT-Tiny,0.9736,1,PNEUMONIA,1,0.9011,0.0363,0.0062,56,0,Top-Left
person55_virus_110.jpeg,1,PNEUMONIA,ResNet-18,0.9997,1,PNEUMONIA,1,0.6472,0.0367,0.867,111,111,Top-Left
person55_virus_110.jpeg,1,PNEUMONIA,DenseNet-121,0.9998,1,PNEUMONIA,1,0.6904,0.0864,0.8676,112,80,Bottom-Left
person55_virus_110.jpeg,1,PNEUMONIA,ViT-Tiny,0.9997,1,PNEUMONIA,1,0.9233,0.0112,0.0037,40,216,Top-Right
person56_virus_112.jpeg,1,PNEUMONIA,ResNet-18,0.9997,1,PNEUMONIA,1,0.7847,0.0077,0.8765,176,175,Bottom-Right
person56_virus_112.jpeg,1,PNEUMONIA,DenseNet-121,0.997,1,PNEUMONIA,1,0.7558,0.0223,0.8912,175,144,Bottom-Right
person56_virus_112.jpeg,1,PNEUMONIA,ViT-Tiny,0.9998,1,PNEUMONIA,1,0.8982,0.0206,0.0048,184,0,Bottom-Left
person57_virus_113.jpeg,1,PNEUMONIA,ResNet-18,0.9852,1,PNEUMONIA,1,0.6643,0.0645,0.6948,80,176,Top-Right
person57_virus_113.jpeg,1,PNEUMONIA,DenseNet-121,0.9502,1,PNEUMONIA,1,0.7486,0.0205,0.8635,112,143,Bottom-Right
person57_virus_113.jpeg,1,PNEUMONIA,ViT-Tiny,0.963,1,PNEUMONIA,1,0.9911,0.0984,0.0408,39,56,Top-Left
person59_virus_116.jpeg,1,PNEUMONIA,ResNet-18,0.9996,1,PNEUMONIA,1,0.5707,0.0742,0.8969,48,111,Top-Left
person59_virus_116.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.553,0.0614,0.9422,144,80,Bottom-Left
person59_virus_116.jpeg,1,PNEUMONIA,ViT-Tiny,0.9918,1,PNEUMONIA,1,0.8789,0.0503,0.0,24,216,Top-Right
person60_virus_117.jpeg,1,PNEUMONIA,ResNet-18,0.7174,1,PNEUMONIA,1,0.8474,0.3467,0.6686,176,176,Bottom-Right
person60_virus_117.jpeg,1,PNEUMONIA,DenseNet-121,0.4682,0,NORMAL,0,0.7464,0.501,0.8875,47,48,Top-Left
person60_virus_117.jpeg,1,PNEUMONIA,ViT-Tiny,0.8505,1,PNEUMONIA,1,0.9712,0.4053,0.0269,151,216,Bottom-Right
person61_virus_118.jpeg,1,PNEUMONIA,ResNet-18,0.9999,1,PNEUMONIA,1,0.5417,0.0006,0.8793,176,80,Bottom-Left
person61_virus_118.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.5468,0.0144,0.8836,144,143,Bottom-Right
person61_virus_118.jpeg,1,PNEUMONIA,ViT-Tiny,0.9999,1,PNEUMONIA,1,0.9209,0.002,0.1107,167,216,Bottom-Right
person62_virus_119.jpeg,1,PNEUMONIA,ResNet-18,0.9986,1,PNEUMONIA,1,0.6195,0.0246,0.933,79,111,Top-Left
person62_virus_119.jpeg,1,PNEUMONIA,DenseNet-121,1.0,1,PNEUMONIA,1,0.618,0.0568,0.8725,144,111,Bottom-Left
person62_virus_119.jpeg,1,PNEUMONIA,ViT-Tiny,0.9992,1,PNEUMONIA,1,0.8523,0.1497,0.0002,0,200,Top-Right
